url,price,city_region,description
https://www.mubawab.tn/en/a/7445772/house-for-sale-in-cit%C3%A9-taieb-mhiri-2-3-lovely-rooms-,"150,000 TND
						","Cité Taieb Mhiri 2 in
				Rades
			","Seize the opportunity with this house for sale. Price 150,000 TND. 3 rooms, 2 bathrooms, area 70 m². 4 rooms. Less than 5 years.,This beautiful house is for sale in Cité Taieb Mhiri 2, Rades.,Close to all amenities: schools in 200 meters, transport in 900 meters, shops in 1.9 kilometer, restaurants in 50 meters.
				,
				,
				Rades, Ben Arous
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7214036/very-nice-house-for-sale-in-jaafar-total-area-265-m%C2%B2-beautiful-terrace-and-garden-,"550,000 TND
						","Jaafar in
				Raoued
			","Seize the opportunity with this house for sale. Price 550,000 TND. 7 rooms, 3 bathrooms, area 265 m². 12 rooms. Less than 20 years. Floor type: Tiled. The exterior consists of a garden and a terrace.,,This house is for sale in Jaafar. Fitted kitchen. In addition, a magnificent view of the mountains.,,Contact us if you are interested in this house. Modern decor with European living room. Satellite dish.,,Close to all amenities: retailers in 50 meters, school and secondary school in 400 meters.
				,
				,
				Raoued, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Ariana Essoghra. 7 large living areas. View of the...
					,
						,
					,House to buy in Raoued. 5 comfortable rooms. View facing the sea,...
					,
						,
					,House for sale. Area 402 m². Carpark and terrace. 
					,
						,
					,House to buy in Cité el Ghazela. 2 comfortable rooms. Private garden. 
					,
						,
					,House to buy in Raoued. 12 rooms. Exceptional sea view, central heating. ...
					,
						,
					,Home to buy in Raoued. 2 comfortable rooms. Fitted kitchen. 
					,
						,
					,Find your house to buy in Raoued. 6 comfortable rooms. 
					,
						,
					,Find your house to buy in Cité el Ghazela. 5 rooms. Gardeners, Large...
					"
https://www.mubawab.tn/en/a/7235891/house-to-buy-in-cit%C3%A9-el-khalil-3-small-bedroom-parking-spaces-and-terrace-,"380,000 TND
						","Cité El Khalil in
				La Marsa
			","Get a great deal with this house for sale. Price 380,000 TND. 2 living areas, 3 bedrooms, 2 bathrooms, floor area 150 m². New. Parking spaces for your car. The exterior consists of a beautiful terrace.,This house is for sale in Cité El Khalil. Central air conditioning. Spacious European living room.,Contact us to visit this house for sale. Equipped kitchen.,Close to all amenities: shopping centre in 2.8 kilometers, public transport in 2.9 kilometers, shops in less than 50 meters, school and secondary school in 50 meters, cafes and restaurants and bookshop in 100 meters, beach in 1.3 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Ain Zaghouan Nord. 3 large living areas. Well equipped...
					,
						,
					,House for sale in Aouina. Area of 150 m². Secured door, General satellite...
					,
						,
					,House for sale in Cité Erriadh. 3 rooms. Robust door. 
					,
						,
					,House for sale in Cité El Khalil. 5 lovely rooms. Exceptional mountain...
					,
						,
					,House for sale in Cité El Khalil. 4 large rooms. Cellar, Large terrace. ...
					,
						,
					,House for sale in Cité El Hana. Dimension 101 m². Secured door, General...
					,
						,
					,Very nice house for sale in Cité El Khalil. 5 large rooms. Well furnished. ...
					"
https://www.mubawab.tn/en/a/6690241/beautiful-house-for-sale-in-el-menzah-5-,"1,500,000 TND
						","El Menzah 5 in
				Ariana Ville
			","Find out about this house for sale. Price 1,500,000 TND. 5 rooms, 3 bathrooms, 580 m². Good condition. You will have a terrace and a garden.,This beautiful house is for sale in El Menzah 5, Ariana Ville. Property with swimming pool.,Close to all amenities: shops in 900 meters, educational establishments in 1.3 kilometer, hospitals in 1.4 kilometer, public transport in 2.1 kilometers, shopping centre in 100 meters.
				,
				,
				Ariana Ville, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in El Menzah 5. Small area 543 m². 
					,
						,
					,House to buy in El Menzah 6. 8 comfortable rooms. Beautiful terrace and...
					,
						,
					,Home to buy in El Menzah 5. 7 lovely rooms. Terrace and garden. 
					,
						,
					,House to buy. Area of 500 m². Basement. 
					,
						,
					,House for sale in Ariana. 6 rooms. 
					,
						,
					,House for sale in Riadh al Andalous. Area 400 m². 
					,
						,
					,House for sale in Cité Ennasr 1. 5 large living areas. 
					,
						,
					,House for sale in El Menzah 8. 6 large rooms. Parking spaces and beautiful...
					"
https://www.mubawab.tn/en/a/7450812/house-for-sale-4-beautiful-rooms-carpark-and-terrace-,"750,000 TND
						","La Soukra
			","Unique opportunity on this house for sale. Price 750,000 TND. 4 rooms, 2 bathrooms, area 240 m². 5 rooms. Comfortable and well equipped with swimming pool and air conditioning.,This beautiful house is for sale . Carpark, Balcony. Equipped kitchen.,Schedule your visit to this exceptional house now. Central air conditioning. Boiler.,Nearby: educational establishments in 900 meters, shops in 2.6 kilometers, cafes and restaurants in less than 50 meters.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in La Soukra. 4 rooms. Carpark and terrace. 
					,
						,
					,House for sale in Chotrana 1. Area of 234 m². Double glazed window, Central...
					,
						,
					,House for sale in Chotrana 1. 4 large living areas. Reinforced door and...
					,
						,
					,House for sale in La Soukra. 4 rooms. Parking spaces and garden. 
					,
						,
					,House for sale in Chotrana 3. 6 large living areas. Private garden, Cellar....
					,
						,
					,House for sale in Borj Louzir. 5 rooms. Gardeners, Large terrace. 
					,
						,
					,Beautiful house for sale in La Soukra. 4 rooms. Parking spaces and garden. ...
					,
						,
					,Splendid villa for sale in La Soukra. 3 beautiful rooms. Central heating. ...
					"
https://www.mubawab.tn/en/a/7452173/house-for-sale-in-hammamet-total-area-335-m%C2%B2-beautiful-terrace-and-garden-,"670,000 TND
						","Hammamet in
				Hammamet
			","Very nice property for sale. Price 670,000 TND. 4 living areas including 2 rooms, 4 bathrooms, 335 m². New. Enjoy a beautiful garden and a terrace. Also has a garage.,,Come and check out this house for sale in Hammamet. Secured door, General satellite dish. Living room with European decor.,,Contact us if you are interested in this house. Equipped kitchen.,,Nearby: commercial area in 700 meters, schools in 850 meters, retailers in 100 meters, hospitals in 150 meters, beach in 450 meters.
				,
				,
				Hammamet, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Apartment for sale in Hammamet Sud. Area 131 m². With garage and lift. ...
					,
						,
					,Apartment for sale in Hammamet Sud. 1 Room. Double glazing and reinforced...
					,
						,
					,House for sale in Hammamet. 2 rooms. Cellar. 
					,
						,
					,House for sale in Hammamet Nord. 3 lovely rooms. Thermal insulation and...
					,
						,
					,House for sale in Hammamet Nord. 4 rooms. Sea view, central heating. 
					,
						,
					,Apartments for rent in Hammamet Nord. 4 rooms. Storage unit. 
					,
						,
					,Villa a vendre a hammamet
					,
						,
					,Very nice house for sale in Hammamet Sud. Surface area 166 m². Terrace and...
					"
https://www.mubawab.tn/en/a/7392342/house-for-sale-in-la-soukra-7-rooms-cellar-large-terrace-,"La Soukra in
				La Soukra
			","La Soukra in
				La Soukra
			","Don't miss out on this house for sale. 7 living areas, 5 rooms, 4 bathrooms, 4250 m². Good condition.,This beautiful house is for sale in La Soukra. Residence perfectly equipped and a carpark. You will also have a garden and a beautiful terrace. Central heating.,Contact us to visit this house for sale. Well equipped kitchen.,Nearby: schools in 900 meters, shops in 2.6 kilometers, cafes and restaurants in less than 50 meters.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in La Soukra. 9 lovely rooms. Residence with...
					,
						,
					,House for sale in La Soukra. 6 Hall. Swimming pool. 
					,
						,
					,House for sale in La Soukra. Dimension 230 m². Residence with swimming...
					,
						,
					,House for sale in La Soukra. Small area 360 m². Car park. 
					,
						,
					,House for sale in Cité de l'aéroport. 3 rooms. Satellite dish, secured...
					,
						,
					,House to buy. Area of 3226 m². Gardeners, Large terrace. 
					,
						,
					,House for sale. 12 Dormitory. 
					"
https://www.mubawab.tn/en/a/7459088/house-to-buy-in-fouchana-4-beautiful-rooms-,"139,000 TND
						","Fouchana in
				Fouchana
			","Get a great deal with this house for sale. Price 139,000 TND. 4 living areas with 4 rooms, 1 bathroom, 95 m². Less than 10 years.,Come and check out this house for sale in Fouchana, Fouchana.,Close to all amenities: shops and schools in less than 50 meters, restaurants in 100 meters.
				,
				,
				Fouchana, Ben Arous
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7480662/house-for-sale-in-cit%C3%A9-18-janvier-3-beautiful-rooms-garden-and-garage-,"Cité 18 Janvier in
				Ettadhamen
			","Cité 18 Janvier in
				Ettadhamen
			","Amazing deal on this house for sale. 3 rooms, 1 bathroom. 4 rooms. Good condition.,This beautiful house is for sale in Cité 18 Janvier. Green area, Car parking spaces, Large terrace. Cooker with oven.,Contact us if you are interested in this house. Fully equipped kitchen.,Close to all amenities: hospitals in 2.0 kilometer, public transport in 1.0 kilometer, bookshop in 2.7 kilometers, shops in 2.8 kilometers, restaurants and educational establishments in less than 50 meters, beach in 2.3 kilometers.
				,
				,
				Ettadhamen, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Cité Ettadhamen. 4 rooms. 
					,
						,
					,Beautiful house for sale in Cité Ettadhamen. Area 150 m². Private garden,...
					"
https://www.mubawab.tn/en/a/7276536/beautiful-house-for-sale-in-merkez-sahnoun-1-lovely-room-gardeners-,"Merkez Sahnoun in
				Sfax Sud
			","Merkez Sahnoun in
				Sfax Sud
			","Find out about this house for sale. Price 90,000 TND. 1 bathroom, 144 m². 1 bedroom. Good condition. Green area.,This beautiful house is for sale in Merkez Sahnoun, Sfax Sud.,Close to all amenities: schools in 100 meters, shops in 1.4 kilometer.
				,
				,
				Sfax Sud, Sfax
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7480740/house-to-buy-in-el-kabaria-1-4-large-living-areas-,"El Kabaria 1 in
				El Kabaria
			","El Kabaria 1 in
				El Kabaria
			","Amazing deal on this house for sale. 3 rooms, 1 bathroom, area 80 m². 4 rooms. Less than 30 years. Floor type: Wooden.,,Come and check out this house for sale in El Kabaria 1, El Kabaria.,,Close to all amenities: hospitals in 500 meters, shops in 1.7 kilometer, public transport in 1.4 kilometer, schools in 350 meters, beach in 2.4 kilometers.
				,
				,
				El Kabaria, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Find your house to buy in El Kabaria. 5 large rooms. 
					"
https://www.mubawab.tn/en/a/7480811/lovely-apartment-for-rent-in-megrine-chaker-small-area-160-m%C2%B2-air-conditioned-,"150,000 TND
						","Megrine Chaker in
				Mégrine
			","Apartment for rent to grab. 2 living areas, 1 bathroom, 160 m². 1 room. 4th On the top floor. Less than 30 years. Floor type: Tiled.,This apartment is for rent in Megrine Chaker, Mégrine. Air conditioning system.,Nearby: shops, restaurants, public transport and bookshop in 1.3 kilometer, educational establishments in 1.3 kilometer.
				,
				,
				Mégrine, Ben Arous
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7247395/find-your-house-to-buy-1-lovely-room-,"340,000 TND
						","Les Jardins de Carthage in
				Le Kram
			","Amazing deal on this house for sale. Price 340,000 TND. 2 living areas, 1 bathroom, area 83 m². 1 bedroom. New. On-site security.,This house is for sale in Les Jardins de Carthage, Le Kram.,Close to all amenities: transport and beach in 250 meters, shops in 600 meters, schools in 1.4 kilometer, restaurants and bookshop in less than 50 meters.
				,
				,
				Le Kram, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Apartment for sale in Les Jardins de Carthage. 2 rooms. Double glazed...
					,
						,
					,Fabulous apartment for sale in Les Jardins de Carthage. 2 large living...
					"
https://www.mubawab.tn/en/a/7244235/house-for-sale-in-el-gourjani-7-small-bedroom-air-conditioning-,"170,000 TND
						","Saida Mannoubia in
				Tunis
			","Don't miss out on this house for sale. Price 170,000 TND. 7 rooms, 1 bathroom, 100 m². 8 rooms. Less than 50 years. Floor type: Tiled. General satellite dish.,,Come and check out this house for sale in Saida Mannoubia, Tunis. Terrace. Integrated air conditioning.,,Close to all amenities: hospitals in 500 meters, retailers in 1.7 kilometer, public transport in 1.4 kilometer, educational establishments in 350 meters, beach in 2.4 kilometers.
				,
				,
				Tunis, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in Bab El Khadra. 3 lovely rooms. Large balcony. ...
					"
https://www.mubawab.tn/en/a/7221604/house-for-sale-3-master-bedroom-beautiful-terrace-,"160,000 TND
						","Zarzouna
			","Very nice property for sale. Price 160,000 TND. 4 living areas, 3 rooms, 1 bathroom, area 132 m². Good condition. Terrace.,This house is for sale .,Nearby: shops in 100 meters, schools in 450 meters, restaurants and bookshop in 550 meters, beach in 2.2 kilometers.
				,
				,
				Zarzouna, Bizerte
			,School,Shop,Hospital,Transport,
						,
					,House for sale. 3 beautiful rooms. Beautiful terrace. 
					,
						,
					,Very nice house for sale. Surface area 95 m². 
					"
https://www.mubawab.tn/en/a/7284290/house-to-buy-in-sidi-soufiene-area-330-m%C2%B2-terrace-,"450,000 TND
						","Sidi Soufiene in
				La Soukra
			","Get a great deal with this house for sale. Price 450,000 TND. 5 bedrooms, 4 bathrooms, 330 m². 7 rooms. Less than 20 years. Floor type: Tiled. Green areas, Balcony.,This house is for sale in Sidi Soufiene. Air conditioned. Equipped kitchen.,Schedule your visit to this exceptional house now.,Nearby: school and secondary school in 900 meters, shops in 2.6 kilometers, bars and restaurants in less than 50 meters.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Beautiful apartment for sale in Borj Louzir. 3 Small room. Robust door,...
					,
						,
					,Home to buy in La Soukra. Dimension 191 m². 
					,
						,
					,Beautiful house for sale in La Soukra. 2 rooms. 
					,
						,
					,Beautiful house for sale in Sidi Soufiene. 4 large rooms. Parking spaces...
					,
						,
					,Home to buy in La Soukra. 4 large living areas. Beautiful terrace. 
					,
						,
					,House for sale in La Soukra. 4 lovely rooms. Gardeners. 
					,
						,
					,House for sale in La Soukra. 10 large rooms. 
					,
						,
					,House for sale in La Soukra. Total area 330 m². 
					"
